Price,Year,Postcode,Town/City,County
202000,2023,TR7 3LR,NEWQUAY,CORNWALL
270000,2023,TR7 3JD,NEWQUAY,CORNWALL
425000,2023,TR2 5PY,TRURO,CORNWALL
495000,2023,EX23 0AA,BUDE,CORNWALL
240000,2023,TR3 6DQ,TRURO,CORNWALL
210000,2023,PL14 6ER,LISKEARD,CORNWALL
250000,2023,PL30 3LF,BODMIN,CORNWALL
124950,2023,TR15 2EJ,REDRUTH,CORNWALL
712500,2023,PL35 0BL,BOSCASTLE,CORNWALL
154000,2023,TR16 6LP,REDRUTH,CORNWALL
220000,2023,PL31 2BX,BODMIN,CORNWALL
420000,2023,PL25 3UZ,ST AUSTELL,CORNWALL
475000,2023,TR16 4EG,REDRUTH,CORNWALL
125000,2023,TR20 9RE,PENZANCE,CORNWALL
191250,2023,PL27 7TW,WADEBRIDGE,CORNWALL
370000,2023,TR11 2BA,FALMOUTH,CORNWALL
395000,2023,PL31 1QA,BODMIN,CORNWALL
400000,2023,PL13 2JW,LOOE,CORNWALL
1350000,2023,TR11 5UG,FALMOUTH,CORNWALL
735000,2023,TR1 3UZ,TRURO,CORNWALL
105500,2023,TR9 6RJ,ST COLUMB,CORNWALL
185500,2023,PL25 3EN,ST AUSTELL,CORNWALL
1000000,2023,PL27 6UG,WADEBRIDGE,CORNWALL
450000,2023,TR1 3NJ,TRURO,CORNWALL
624000,2023,BS7 8EL,BRISTOL,CITY OF BRISTOL
272000,2023,BS11 9RD,BRISTOL,CITY OF BRISTOL
338000,2023,BS4 4BY,BRISTOL,CITY OF BRISTOL
335000,2023,BS7 0DZ,BRISTOL,CITY OF BRISTOL
375000,2023,BS13 7RN,BRISTOL,CITY OF BRISTOL
390000,2023,BS8 2BZ,BRISTOL,CITY OF BRISTOL
335000,2023,BS14 8JL,BRISTOL,CITY OF BRISTOL
385000,2023,BS5 9AL,BRISTOL,CITY OF BRISTOL
330875,2023,BS5 6PZ,BRISTOL,CITY OF BRISTOL
218000,2023,BS5 8DA,BRISTOL,CITY OF BRISTOL
315000,2023,BS14 9TG,BRISTOL,CITY OF BRISTOL
450000,2023,PL12 6XD,SALTASH,CORNWALL
525000,2023,PL10 1NJ,TORPOINT,CORNWALL
735000,2023,PL27 6QJ,WADEBRIDGE,CORNWALL
355000,2023,PL24 2DN,PAR,CORNWALL
307000,2023,TR14 8ST,CAMBORNE,CORNWALL
398000,2023,TR11 5BU,FALMOUTH,CORNWALL
170000,2023,TR16 4NA,REDRUTH,CORNWALL
600000,2023,TR20 8YS,PENZANCE,CORNWALL
200000,2023,BS5 8AX,BRISTOL,CITY OF BRISTOL
493000,2023,BS7 9NN,BRISTOL,CITY OF BRISTOL
453000,2023,BS5 6TU,BRISTOL,CITY OF BRISTOL
395000,2023,BS9 1RL,BRISTOL,CITY OF BRISTOL
220000,2023,TR1 3PQ,TRURO,CORNWALL
265000,2023,TR27 4LN,HAYLE,CORNWALL
375000,2023,PL14 6EY,LISKEARD,CORNWALL
585000,2023,TR14 0JF,CAMBORNE,CORNWALL
320000,2023,TR9 6LQ,ST COLUMB,CORNWALL
238000,2023,PL23 1JY,FOWEY,CORNWALL
285500,2023,TR15 3QL,REDRUTH,CORNWALL
353000,2023,PL12 6YU,SALTASH,CORNWALL
315000,2023,EX23 9DJ,BUDE,CORNWALL
839000,2023,PL28 8EA,PADSTOW,CORNWALL
1260000,2023,TR3 6QX,TRURO,CORNWALL
325000,2023,TR11 4AQ,FALMOUTH,CORNWALL
285000,2023,TR12 7EH,HELSTON,CORNWALL
1780000,2023,TR16 6BW,REDRUTH,CORNWALL
232000,2023,TR9 6RZ,ST COLUMB,CORNWALL
1240000,2023,TR26 3DX,ST IVES,CORNWALL
166000,2023,TR11 5BJ,FALMOUTH,CORNWALL
435000,2023,PL25 3BZ,ST AUSTELL,CORNWALL
240000,2023,PL25 3UY,ST AUSTELL,CORNWALL
1100000,2023,PL24 2DS,PAR,CORNWALL
610000,2023,TR6 0JW,PERRANPORTH,CORNWALL
675000,2023,PL25 3SP,ST AUSTELL,CORNWALL
170000,2023,TR15 1LG,REDRUTH,CORNWALL
280000,2023,PL17 8DE,CALLINGTON,CORNWALL
335000,2023,PL27 7AU,WADEBRIDGE,CORNWALL
126000,2023,BS5 0AS,BRISTOL,CITY OF BRISTOL
250000,2023,BS5 8AN,BRISTOL,CITY OF BRISTOL
2150000,2023,TR3 6SH,TRURO,CORNWALL
900000,2023,TR1 3RQ,TRURO,CORNWALL
411128,2023,TR2 5LR,TRURO,CORNWALL
965000,2023,TR11 5SE,FALMOUTH,CORNWALL
390000,2023,PL27 6AE,WADEBRIDGE,CORNWALL
190000,2023,TR18 2BE,PENZANCE,CORNWALL
342000,2023,TR16 4EW,REDRUTH,CORNWALL
450000,2023,TR2 5QE,TRURO,CORNWALL
225000,2023,PL14 6NB,LISKEARD,CORNWALL
198000,2023,PL18 9JL,GUNNISLAKE,CORNWALL
360000,2023,TR11 5SL,FALMOUTH,CORNWALL
316000,2023,TR16 4EW,REDRUTH,CORNWALL
406000,2023,PL25 4BT,ST AUSTELL,CORNWALL
630000,2023,TR19 7DD,PENZANCE,CORNWALL
350000,2023,PL14 3RL,LISKEARD,CORNWALL
232000,2023,TR14 0HD,CAMBORNE,CORNWALL
350000,2023,TR11 2QR,FALMOUTH,CORNWALL
910000,2023,TR27 4HY,HAYLE,CORNWALL
440000,2023,TR26 2JY,ST IVES,CORNWALL
480000,2023,TR18 4NF,PENZANCE,CORNWALL
455000,2023,TR18 4DL,PENZANCE,CORNWALL
170000,2023,PL25 3EN,ST AUSTELL,CORNWALL
225000,2023,TR15 2XG,REDRUTH,CORNWALL
480000,2023,TR3 6NW,TRURO,CORNWALL
1950000,2023,PL27 7QT,WADEBRIDGE,CORNWALL
485000,2023,TR11 4LE,FALMOUTH,CORNWALL
520000,2023,PL25 3QG,ST AUSTELL,CORNWALL
430000,2023,TR13 8HG,HELSTON,CORNWALL
285000,2023,PL28 8LJ,PADSTOW,CORNWALL
975000,2023,PL11 3DN,TORPOINT,CORNWALL
262500,2023,TR19 6AE,PENZANCE,CORNWALL
282500,2023,TR9 6TN,ST COLUMB,CORNWALL
625000,2023,EX23 0AF,BUDE,CORNWALL
170000,2023,BS5 8AX,BRISTOL,CITY OF BRISTOL
200000,2023,BS8 4JW,BRISTOL,CITY OF BRISTOL
330000,2023,BS8 4PL,BRISTOL,CITY OF BRISTOL
370000,2023,BS5 6AR,BRISTOL,CITY OF BRISTOL
380000,2023,BS4 4JQ,BRISTOL,CITY OF BRISTOL
255000,2023,BS14 8EW,BRISTOL,CITY OF BRISTOL
335000,2023,BS14 8PZ,BRISTOL,CITY OF BRISTOL
837500,2023,BS9 3JT,BRISTOL,CITY OF BRISTOL
390000,2023,BS10 6RE,BRISTOL,CITY OF BRISTOL
385000,2023,BS9 1QX,BRISTOL,CITY OF BRISTOL
467500,2023,BS3 5DG,BRISTOL,CITY OF BRISTOL
476000,2023,BS5 8NT,BRISTOL,CITY OF BRISTOL
384000,2023,BS5 6DA,BRISTOL,CITY OF BRISTOL
570500,2023,BS8 4LA,BRISTOL,CITY OF BRISTOL
582500,2023,BS8 4ES,BRISTOL,CITY OF BRISTOL
720000,2023,BS9 1SD,BRISTOL,CITY OF BRISTOL
368000,2023,PL26 7HF,ST AUSTELL,CORNWALL
255000,2023,PL26 8SJ,ST AUSTELL,CORNWALL
105000,2023,PL26 8BH,ST AUSTELL,CORNWALL
200000,2023,PL12 6PS,SALTASH,CORNWALL
105000,2023,PL17 8QT,CALLINGTON,CORNWALL
240000,2023,PL17 7TD,CALLINGTON,CORNWALL
198000,2023,PL12 6WQ,SALTASH,CORNWALL
165000,2023,PL31 2ET,BODMIN,CORNWALL
243000,2023,TR18 2DL,PENZANCE,CORNWALL
275000,2023,PL17 8EL,CALLINGTON,CORNWALL
775000,2023,PL27 7LD,WADEBRIDGE,CORNWALL
385000,2023,PL31 2DD,BODMIN,CORNWALL
420500,2023,PL13 2RJ,LOOE,CORNWALL
395000,2023,TR5 0NG,ST AGNES,CORNWALL
320000,2023,EX23 0LY,BUDE,CORNWALL
275000,2023,TR26 2DS,ST IVES,CORNWALL
550000,2023,TR20 8DU,PENZANCE,CORNWALL
825000,2023,TR27 4JW,HAYLE,CORNWALL
132500,2023,TR15 1NW,REDRUTH,CORNWALL
213000,2023,PL18 9AX,GUNNISLAKE,CORNWALL
490000,2023,TR2 5TD,TRURO,CORNWALL
410500,2023,PL31 1HP,BODMIN,CORNWALL
195000,2023,PL31 2RU,BODMIN,CORNWALL
820000,2023,PL28 8NR,PADSTOW,CORNWALL
104000,2023,TR14 8EP,CAMBORNE,CORNWALL
145000,2023,PL15 9EL,LAUNCESTON,CORNWALL
175000,2023,PL11 3JP,TORPOINT,CORNWALL
390000,2023,PL17 7NT,CALLINGTON,CORNWALL
220000,2023,TR15 2NP,REDRUTH,CORNWALL
230000,2023,TR15 2NL,REDRUTH,CORNWALL
345000,2023,TR7 1JR,NEWQUAY,CORNWALL
108000,2023,PL12 6YU,SALTASH,CORNWALL
270000,2023,PL31 1QQ,BODMIN,CORNWALL
475000,2023,BS11 9LQ,BRISTOL,CITY OF BRISTOL
160000,2023,BS7 9NJ,BRISTOL,CITY OF BRISTOL
155500,2023,BS5 8QP,BRISTOL,CITY OF BRISTOL
350000,2023,TR19 7ER,PENZANCE,CORNWALL
262000,2023,PL26 7TA,ST AUSTELL,CORNWALL
200000,2023,PL15 9JY,LAUNCESTON,CORNWALL
82000,2023,PL13 2PJ,LOOE,CORNWALL
205000,2023,PL13 2BN,LOOE,CORNWALL
192500,2023,TR8 5NZ,NEWQUAY,CORNWALL
225000,2023,TR8 4AT,NEWQUAY,CORNWALL
475000,2023,TR16 6RW,REDRUTH,CORNWALL
315000,2023,PL18 9NQ,GUNNISLAKE,CORNWALL
145000,2023,TR14 8LP,CAMBORNE,CORNWALL
180000,2023,PL31 2RS,BODMIN,CORNWALL
230000,2023,PL18 9PJ,GUNNISLAKE,CORNWALL
227000,2023,TR26 2NS,ST IVES,CORNWALL
195000,2023,TR14 7DA,CAMBORNE,CORNWALL
673500,2023,EX23 9DW,BUDE,CORNWALL
118000,2023,TR7 2DD,NEWQUAY,CORNWALL
1460000,2023,TR3 6SD,TRURO,CORNWALL
120000,2023,TR7 2DD,NEWQUAY,CORNWALL
300000,2023,TR15 2LE,REDRUTH,CORNWALL
230000,2023,PL15 9JT,LAUNCESTON,CORNWALL
105000,2023,PL15 8AT,LAUNCESTON,CORNWALL
190000,2023,PL10 1AB,TORPOINT,CORNWALL
500000,2023,PL12 6NP,SALTASH,CORNWALL
122250,2023,TR15 1DJ,REDRUTH,CORNWALL
220000,2023,PL12 6WQ,SALTASH,CORNWALL
149950,2023,TR11 3QD,FALMOUTH,CORNWALL
240000,2023,PL12 6XE,SALTASH,CORNWALL
855000,2023,TR11 5SE,FALMOUTH,CORNWALL
1900000,2023,PL23 1JJ,FOWEY,CORNWALL
268500,2023,TR1 3JE,TRURO,CORNWALL
142000,2023,TR11 2LD,FALMOUTH,CORNWALL
200000,2023,BS5 7DR,BRISTOL,CITY OF BRISTOL
266000,2023,BS7 0BG,BRISTOL,CITY OF BRISTOL
440000,2023,BS8 4BG,BRISTOL,CITY OF BRISTOL
170000,2023,BS4 4PR,BRISTOL,CITY OF BRISTOL
165000,2023,BS5 7PG,BRISTOL,CITY OF BRISTOL
850000,2023,BS8 1DR,BRISTOL,CITY OF BRISTOL
265000,2023,BS13 0AF,BRISTOL,CITY OF BRISTOL
350000,2023,BS6 6RX,BRISTOL,CITY OF BRISTOL
170000,2023,BS5 7LE,BRISTOL,CITY OF BRISTOL
165000,2023,BS6 5AD,BRISTOL,CITY OF BRISTOL
318000,2023,BS5 7AX,BRISTOL,CITY OF BRISTOL
270000,2023,BS5 9DA,BRISTOL,CITY OF BRISTOL
503000,2023,BS3 2LE,BRISTOL,CITY OF BRISTOL
560000,2023,BS3 4LA,BRISTOL,CITY OF BRISTOL
390000,2023,BS4 3AQ,BRISTOL,CITY OF BRISTOL
249000,2023,BS4 4EN,BRISTOL,CITY OF BRISTOL
284000,2023,BS13 9NJ,BRISTOL,CITY OF BRISTOL
333000,2023,BS7 0AZ,BRISTOL,CITY OF BRISTOL
1525000,2023,BS1 5JN,BRISTOL,CITY OF BRISTOL
10300000,2023,BS1 5UH,BRISTOL,CITY OF BRISTOL
318000,2023,BS8 2BA,BRISTOL,CITY OF BRISTOL
300000,2023,BS16 3BS,BRISTOL,CITY OF BRISTOL
180000,2023,BS4 4AT,BRISTOL,CITY OF BRISTOL
312500,2023,BS16 3AF,BRISTOL,CITY OF BRISTOL
167500,2023,BS4 3EZ,BRISTOL,CITY OF BRISTOL
236000,2023,BS8 1SY,BRISTOL,CITY OF BRISTOL
45000,2023,BS6 6JF,BRISTOL,CITY OF BRISTOL
370000,2023,BS3 5PW,BRISTOL,CITY OF BRISTOL
200000,2023,BS2 0PL,BRISTOL,CITY OF BRISTOL
170000,2023,BS11 9TD,BRISTOL,CITY OF BRISTOL
290000,2023,BS13 8PQ,BRISTOL,CITY OF BRISTOL
643000,2023,BS3 5BX,BRISTOL,CITY OF BRISTOL
270000,2023,BS4 3SX,BRISTOL,CITY OF BRISTOL
389000,2023,BS5 9EE,BRISTOL,CITY OF BRISTOL
440000,2023,BS5 6DD,BRISTOL,CITY OF BRISTOL
325000,2023,BS4 4SH,BRISTOL,CITY OF BRISTOL
231000,2023,BS9 4EB,BRISTOL,CITY OF BRISTOL
300000,2023,BS8 1LP,BRISTOL,CITY OF BRISTOL
355000,2023,BS14 9TW,BRISTOL,CITY OF BRISTOL
370000,2023,BS3 4SP,BRISTOL,CITY OF BRISTOL
365000,2023,BS3 4PL,BRISTOL,CITY OF BRISTOL
381000,2023,BS6 6JB,BRISTOL,CITY OF BRISTOL
324500,2023,BS6 6AP,BRISTOL,CITY OF BRISTOL
165000,2023,TR18 3ER,PENZANCE,CORNWALL
157500,2023,TR18 2TB,PENZANCE,CORNWALL
825000,2023,PL13 1LF,LOOE,CORNWALL
285000,2023,TR3 6LD,TRURO,CORNWALL
442500,2023,PL17 7TW,CALLINGTON,CORNWALL
610000,2023,PL30 4BN,BODMIN,CORNWALL
180000,2023,PL26 8TS,ST AUSTELL,CORNWALL
105000,2023,TR14 8HD,CAMBORNE,CORNWALL
405000,2023,TR14 7QS,CAMBORNE,CORNWALL
320000,2023,TR9 6JX,ST COLUMB,CORNWALL
255000,2023,PL11 2DU,TORPOINT,CORNWALL
390000,2023,PL25 3QR,ST AUSTELL,CORNWALL
185000,2023,PL23 1ES,FOWEY,CORNWALL
240000,2023,PL25 3DJ,ST AUSTELL,CORNWALL
115000,2023,PL11 2QH,TORPOINT,CORNWALL
320000,2023,TR1 1WE,TRURO,CORNWALL
124000,2023,PL31 2LW,BODMIN,CORNWALL
110000,2023,TR27 4BQ,HAYLE,CORNWALL
485000,2023,TR27 6GJ,HAYLE,CORNWALL
565000,2023,TR1 1WL,TRURO,CORNWALL
435000,2023,TR7 1HJ,NEWQUAY,CORNWALL
387500,2023,TR15 2DG,REDRUTH,CORNWALL
145000,2023,PL14 4AP,LISKEARD,CORNWALL
680000,2023,EX23 9QF,BUDE,CORNWALL
287500,2023,PL25 4HT,ST AUSTELL,CORNWALL
450000,2023,PL10 1NN,TORPOINT,CORNWALL
257000,2023,PL15 9LW,LAUNCESTON,CORNWALL
425000,2023,TR26 2DF,ST IVES,CORNWALL
440000,2023,TR27 6GN,HAYLE,CORNWALL
290000,2023,TR18 4HP,PENZANCE,CORNWALL
170000,2023,PL32 9UY,CAMELFORD,CORNWALL
215000,2023,PL25 5HR,ST AUSTELL,CORNWALL
592000,2023,TR18 5AR,PENZANCE,CORNWALL
138000,2023,PL25 4RD,ST AUSTELL,CORNWALL
760000,2023,PL27 6NP,WADEBRIDGE,CORNWALL
665000,2023,TR20 8TJ,PENZANCE,CORNWALL
325000,2023,PL30 5LF,BODMIN,CORNWALL
238000,2023,PL26 8SJ,ST AUSTELL,CORNWALL
195000,2023,PL12 6YU,SALTASH,CORNWALL
327500,2023,PL26 6HX,ST AUSTELL,CORNWALL
600000,2023,PL35 0AJ,BOSCASTLE,CORNWALL
360000,2023,TR1 3WW,TRURO,CORNWALL
272500,2023,TR1 2WT,TRURO,CORNWALL
250000,2023,TR14 8SW,CAMBORNE,CORNWALL
250000,2023,PL24 2DT,PAR,CORNWALL
240000,2023,TR16 5LY,REDRUTH,CORNWALL
395000,2023,PL26 7LH,ST AUSTELL,CORNWALL
127000,2023,TR15 2QE,REDRUTH,CORNWALL
210000,2023,TR15 3DN,REDRUTH,CORNWALL
350000,2023,TR18 5PZ,PENZANCE,CORNWALL
95000,2023,PL14 3WH,LISKEARD,CORNWALL
397500,2023,TR20 9PA,PENZANCE,CORNWALL
142000,2023,TR18 2DR,PENZANCE,CORNWALL
300000,2023,PL27 7LU,WADEBRIDGE,CORNWALL
215000,2023,TR4 8FB,TRURO,CORNWALL
377000,2023,PL25 3EZ,ST AUSTELL,CORNWALL
222500,2023,PL14 3PH,LISKEARD,CORNWALL
160000,2023,PL11 2BH,TORPOINT,CORNWALL
300000,2023,TR10 8QW,PENRYN,CORNWALL
135000,2023,TR27 4FQ,HAYLE,CORNWALL
285000,2023,TR19 7LJ,PENZANCE,CORNWALL
320000,2023,TR18 3JD,PENZANCE,CORNWALL
365000,2023,PL14 4LZ,LISKEARD,CORNWALL
172500,2023,TR14 9ES,CAMBORNE,CORNWALL
210000,2023,TR27 4EQ,HAYLE,CORNWALL
375000,2023,TR7 1NX,NEWQUAY,CORNWALL
165000,2023,TR13 8WE,HELSTON,CORNWALL
310000,2023,BS5 8PH,BRISTOL,CITY OF BRISTOL
507500,2023,BS10 5HJ,BRISTOL,CITY OF BRISTOL
349600,2023,BS16 2HZ,BRISTOL,CITY OF BRISTOL
192500,2023,BS1 5LX,BRISTOL,CITY OF BRISTOL
266000,2023,BS4 2TZ,BRISTOL,CITY OF BRISTOL
512500,2023,BS3 1LS,BRISTOL,CITY OF BRISTOL
275000,2023,BS14 0TA,BRISTOL,CITY OF BRISTOL
385000,2023,BS3 4TW,BRISTOL,CITY OF BRISTOL
220000,2023,BS16 3YL,BRISTOL,CITY OF BRISTOL
640000,2023,BS7 8PQ,BRISTOL,CITY OF BRISTOL
372000,2023,BS5 7JA,BRISTOL,CITY OF BRISTOL
495000,2023,TR1 1UU,TRURO,CORNWALL
258000,2023,PL25 3SX,ST AUSTELL,CORNWALL
460000,2023,TR6 0HP,PERRANPORTH,CORNWALL
185000,2023,TR15 2EP,REDRUTH,CORNWALL
215000,2023,PL12 4RF,SALTASH,CORNWALL
155000,2023,TR14 8RT,CAMBORNE,CORNWALL
152000,2023,TR14 7HQ,CAMBORNE,CORNWALL
830000,2023,TR2 5ST,TRURO,CORNWALL
258000,2023,TR11 2DU,FALMOUTH,CORNWALL
205000,2023,PL26 7ZA,ST AUSTELL,CORNWALL
230000,2023,TR18 5BT,PENZANCE,CORNWALL
450000,2023,PL35 0BE,BOSCASTLE,CORNWALL
375000,2023,TR16 4DZ,REDRUTH,CORNWALL
260000,2023,PL13 2DD,LOOE,CORNWALL
100000,2023,TR14 8LY,CAMBORNE,CORNWALL
271000,2023,PL14 3NS,LISKEARD,CORNWALL
210000,2023,TR9 6HN,ST COLUMB,CORNWALL
675000,2023,TR14 0DX,CAMBORNE,CORNWALL
375000,2023,PL13 2NX,LOOE,CORNWALL
288100,2023,TR7 2FG,NEWQUAY,CORNWALL
310000,2023,TR2 5NH,TRURO,CORNWALL
540000,2023,TR4 8EQ,TRURO,CORNWALL
425000,2023,PL30 4LX,BODMIN,CORNWALL
300000,2023,PL27 7EX,WADEBRIDGE,CORNWALL
580000,2023,PL15 7NT,LAUNCESTON,CORNWALL
110000,2023,TR18 2BQ,PENZANCE,CORNWALL
164355,2023,PL17 7PW,CALLINGTON,CORNWALL
257000,2023,TR3 7EP,TRURO,CORNWALL
205000,2023,PL15 9TS,LAUNCESTON,CORNWALL
205000,2023,PL13 1NA,LOOE,CORNWALL
475000,2023,TR27 6LL,HAYLE,CORNWALL
330000,2023,TR7 3JE,NEWQUAY,CORNWALL
250000,2023,PL33 9EN,DELABOLE,CORNWALL
386000,2023,TR11 5GG,FALMOUTH,CORNWALL
410000,2023,TR3 7BA,TRURO,CORNWALL
292500,2023,TR7 1LA,NEWQUAY,CORNWALL
475000,2023,TR15 3EA,REDRUTH,CORNWALL
540000,2023,TR14 0BP,CAMBORNE,CORNWALL
140000,2023,EX23 0JA,BUDE,CORNWALL
155000,2023,PL24 2NJ,PAR,CORNWALL
199500,2023,PL15 9TS,LAUNCESTON,CORNWALL
110000,2023,PL31 2AX,BODMIN,CORNWALL
505000,2023,TR9 6FN,ST COLUMB,CORNWALL
335000,2023,TR16 4DX,REDRUTH,CORNWALL
110000,2023,TR14 8TJ,CAMBORNE,CORNWALL
485000,2023,TR11 2EB,FALMOUTH,CORNWALL
102000,2023,PL25 4PD,ST AUSTELL,CORNWALL
490000,2023,TR26 2LQ,ST IVES,CORNWALL
71500,2023,PL25 3FD,ST AUSTELL,CORNWALL
165000,2023,PL15 9AS,LAUNCESTON,CORNWALL
267000,2023,TR14 0HW,CAMBORNE,CORNWALL
300000,2023,TR19 6JU,PENZANCE,CORNWALL
165000,2023,TR11 3EY,FALMOUTH,CORNWALL
285000,2023,TR13 9DB,HELSTON,CORNWALL
65000,2023,PL32 9PJ,CAMELFORD,CORNWALL
330000,2023,TR7 1RB,NEWQUAY,CORNWALL
183500,2023,PL30 4QS,BODMIN,CORNWALL
362500,2023,TR9 6LS,ST COLUMB,CORNWALL
90000,2023,PL25 4QT,ST AUSTELL,CORNWALL
415000,2023,PL13 2JA,LOOE,CORNWALL
299950,2023,TR27 4BZ,HAYLE,CORNWALL
235000,2023,TR19 7HF,PENZANCE,CORNWALL
345000,2023,BS10 5BY,BRISTOL,CITY OF BRISTOL
460000,2023,BS5 8PR,BRISTOL,CITY OF BRISTOL
445000,2023,BS8 4AW,BRISTOL,CITY OF BRISTOL
417000,2023,BS6 6DR,BRISTOL,CITY OF BRISTOL
292500,2023,BS5 9JU,BRISTOL,CITY OF BRISTOL
250000,2023,BS8 2TQ,BRISTOL,CITY OF BRISTOL
330000,2023,BS10 6HU,BRISTOL,CITY OF BRISTOL
325000,2023,BS5 8UB,BRISTOL,CITY OF BRISTOL
350000,2023,BS6 6JG,BRISTOL,CITY OF BRISTOL
355000,2023,BS5 9HW,BRISTOL,CITY OF BRISTOL
385000,2023,BS5 8TD,BRISTOL,CITY OF BRISTOL
365000,2023,BS5 9LQ,BRISTOL,CITY OF BRISTOL
385000,2023,BS14 0DW,BRISTOL,CITY OF BRISTOL
435000,2023,BS7 0UY,BRISTOL,CITY OF BRISTOL
470000,2023,BS9 1NG,BRISTOL,CITY OF BRISTOL
645000,2023,BS9 4DE,BRISTOL,CITY OF BRISTOL
256500,2023,BS8 2BQ,BRISTOL,CITY OF BRISTOL
375000,2023,BS3 4PJ,BRISTOL,CITY OF BRISTOL
200000,2023,TR1 1LL,TRURO,CORNWALL
133000,2023,PL18 9LW,GUNNISLAKE,CORNWALL
485000,2023,TR8 4LH,NEWQUAY,CORNWALL
495000,2023,TR13 9JR,HELSTON,CORNWALL
215000,2023,PL12 4JR,SALTASH,CORNWALL
270000,2023,PL25 4HT,ST AUSTELL,CORNWALL
400000,2023,TR1 3PU,TRURO,CORNWALL
590000,2023,PL11 3DQ,TORPOINT,CORNWALL
147500,2023,PL26 8HW,ST AUSTELL,CORNWALL
380000,2023,TR7 1TQ,NEWQUAY,CORNWALL
255000,2023,TR1 2BN,TRURO,CORNWALL
250000,2023,TR6 0AS,PERRANPORTH,CORNWALL
307500,2023,TR15 2FD,REDRUTH,CORNWALL
480000,2023,PL17 7NT,CALLINGTON,CORNWALL
485000,2023,PL26 7WU,ST AUSTELL,CORNWALL
174000,2023,TR14 8UG,CAMBORNE,CORNWALL
370000,2023,PL13 1EH,LOOE,CORNWALL
300000,2023,PL14 6JQ,LISKEARD,CORNWALL
250000,2023,TR18 5ER,PENZANCE,CORNWALL
97000,2023,PL25 4QY,ST AUSTELL,CORNWALL
950000,2023,TR11 5ER,FALMOUTH,CORNWALL
360000,2023,PL26 7TP,ST AUSTELL,CORNWALL
400000,2023,TR7 3HY,NEWQUAY,CORNWALL
531000,2023,TR27 6EW,HAYLE,CORNWALL
136000,2023,PL25 4EW,ST AUSTELL,CORNWALL
255000,2023,TR12 6NR,HELSTON,CORNWALL
235000,2023,PL11 2ER,TORPOINT,CORNWALL
326000,2023,PL12 6NT,SALTASH,CORNWALL
275000,2023,TR26 2LJ,ST IVES,CORNWALL
379000,2023,TR16 6QA,REDRUTH,CORNWALL
280000,2023,PL27 7TY,WADEBRIDGE,CORNWALL
545000,2023,PL23 1DU,FOWEY,CORNWALL
394700,2023,TR13 8NT,HELSTON,CORNWALL
200000,2023,TR18 5AS,PENZANCE,CORNWALL
390000,2023,TR13 9LH,HELSTON,CORNWALL
555000,2023,TR16 6AN,REDRUTH,CORNWALL
390000,2023,TR15 3XD,REDRUTH,CORNWALL
335000,2023,PL25 3DR,ST AUSTELL,CORNWALL
308000,2023,TR18 3JS,PENZANCE,CORNWALL
995000,2023,TR8 4AD,NEWQUAY,CORNWALL
465000,2023,PL13 1QE,LOOE,CORNWALL
625000,2023,TR1 2BP,TRURO,CORNWALL
161500,2023,TR13 9TQ,HELSTON,CORNWALL
145000,2023,TR15 2FH,REDRUTH,CORNWALL
331000,2023,TR12 7BW,HELSTON,CORNWALL
1265000,2023,TR26 1JX,ST IVES,CORNWALL
440000,2023,PL13 2NX,LOOE,CORNWALL
68000,2023,PL31 2DL,BODMIN,CORNWALL
375000,2023,TR9 6QF,ST COLUMB,CORNWALL
150000,2023,EX23 8TD,BUDE,CORNWALL
230000,2023,TR15 1DW,REDRUTH,CORNWALL
97000,2023,PL10 1AF,TORPOINT,CORNWALL
218000,2023,PL25 3UN,ST AUSTELL,CORNWALL
660000,2023,TR4 8EW,TRURO,CORNWALL
860000,2023,PL27 6PR,WADEBRIDGE,CORNWALL
230000,2023,TR1 2DN,TRURO,CORNWALL
599950,2023,TR16 6DG,REDRUTH,CORNWALL
350000,2023,TR1 3FH,TRURO,CORNWALL
440000,2023,TR13 0JE,HELSTON,CORNWALL
229950,2023,PL25 5BS,ST AUSTELL,CORNWALL
272000,2023,TR13 8NZ,HELSTON,CORNWALL
575000,2023,PL27 7NZ,WADEBRIDGE,CORNWALL
285000,2023,TR7 2JA,NEWQUAY,CORNWALL
999999,2023,TR7 1PY,NEWQUAY,CORNWALL
450000,2023,BS4 4HT,BRISTOL,CITY OF BRISTOL
406000,2023,BS16 4LP,BRISTOL,CITY OF BRISTOL
875000,2023,BS7 9AN,BRISTOL,CITY OF BRISTOL
335000,2023,BS16 2LP,BRISTOL,CITY OF BRISTOL
240000,2023,BS13 0QB,BRISTOL,CITY OF BRISTOL
300000,2023,BS5 8PB,BRISTOL,CITY OF BRISTOL
415500,2023,BS5 6RN,BRISTOL,CITY OF BRISTOL
265000,2023,BS4 1TJ,BRISTOL,CITY OF BRISTOL
302500,2023,BS8 3AP,BRISTOL,CITY OF BRISTOL
200000,2023,BS13 8PL,BRISTOL,CITY OF BRISTOL
270000,2023,BS4 5AE,BRISTOL,CITY OF BRISTOL
265000,2023,BS4 1ED,BRISTOL,CITY OF BRISTOL
281000,2023,BS14 8DL,BRISTOL,CITY OF BRISTOL
375000,2023,BS1 5PX,BRISTOL,CITY OF BRISTOL
560000,2023,BS8 3DT,BRISTOL,CITY OF BRISTOL
548000,2023,BS10 7XJ,BRISTOL,CITY OF BRISTOL
463500,2023,BS7 8LD,BRISTOL,CITY OF BRISTOL
